session_uid|sched_start|start_actual|len_min|setting|session_state|session_label|org_name|program_name|group_size|n_present|n_absent|subject|tutor_uid|tutor_ok|session_notes|skill_list|student_uid|roster_state|present_flag|join_ts|leave_ts|mins_attended|school_uid|school_name|grade_level|section_label|course_name|exported_at|funding_code
8bf5885a-4a19-4be0-ac46-6fe325d9ff6f|01/12/2026 09:20|01/12/2026 09:22|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|2|1|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"||8dffa807-00a9-47fd-83db-6eb47bf36d77|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-B
b0214ee9-1272-474a-b516-9ff076fff477|01/14/2026 09:20|01/14/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||1cff47ff-671a-4417-8629-758c42f73bce|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|
b0214ee9-1272-474a-b516-9ff076fff477|01/14/2026 09:20|01/14/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||d00fa51a-cc79-4dff-a899-b0b8791a69a2|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-B
b0214ee9-1272-474a-b516-9ff076fff477|01/14/2026 09:20|01/14/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||8dffa807-00a9-47fd-83db-6eb47bf36d77|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T2
45ac9cde-8e55-4dd9-93a5-826cf50666e9|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||1cff47ff-671a-4417-8629-758c42f73bce|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T2
45ac9cde-8e55-4dd9-93a5-826cf50666e9|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||d00fa51a-cc79-4dff-a899-b0b8791a69a2|ACCEPTED|1|01/21/2026 09:22|01/21/2026 09:47|25.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T2
45ac9cde-8e55-4dd9-93a5-826cf50666e9|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||8dffa807-00a9-47fd-83db-6eb47bf36d77|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T2
eab06319-df45-4a13-a112-cab54826f290|01/26/2026 09:20|01/26/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||1cff47ff-671a-4417-8629-758c42f73bce|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|
eab06319-df45-4a13-a112-cab54826f290|01/26/2026 09:20|01/26/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||d00fa51a-cc79-4dff-a899-b0b8791a69a2|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T2
eab06319-df45-4a13-a112-cab54826f290|01/26/2026 09:20|01/26/2026 09:22|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|||8dffa807-00a9-47fd-83db-6eb47bf36d77|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-A
b5802e35-cdd8-46d7-acf0-13312e177456|01/28/2026 09:20|01/28/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.5(G) Identify functions using ordered pairs, tables, and graphs, 7.6(H) Solve problems using data represented in dot plots, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|1cff47ff-671a-4417-8629-758c42f73bce|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-B
b5802e35-cdd8-46d7-acf0-13312e177456|01/28/2026 09:20|01/28/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.5(G) Identify functions using ordered pairs, tables, and graphs, 7.6(H) Solve problems using data represented in dot plots, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|d00fa51a-cc79-4dff-a899-b0b8791a69a2|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-A
b5802e35-cdd8-46d7-acf0-13312e177456|01/28/2026 09:20|01/28/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|3|0|MATH|3e210c8b-4273-4384-bd2e-6ed1990dbf11|1|"Session Feedback: ""Reviewed last week's quiz, then practiced slope-intercept form."";"|8.5(G) Identify functions using ordered pairs, tables, and graphs, 7.6(H) Solve problems using data represented in dot plots, 6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|8dffa807-00a9-47fd-83db-6eb47bf36d77|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|6249/273 - MATH 07-[02D]|MATH 07|2026-02-04 06:00:00|T1-A
92b8f30d-9b96-4a6a-9e0f-30546486a084|01/07/2026 09:35|01/07/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|8.8(C) Model and solve equations with variables on both sides, 6.10(A) Model and solve one-variable, one-step equations|28a13418-ca16-41f1-b054-3a8ea1b4662a|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
92b8f30d-9b96-4a6a-9e0f-30546486a084|01/07/2026 09:35|01/07/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|8.8(C) Model and solve equations with variables on both sides, 6.10(A) Model and solve one-variable, one-step equations|f8f41b06-2672-4034-9a0a-be4fe8023f6f|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
92b8f30d-9b96-4a6a-9e0f-30546486a084|01/07/2026 09:35|01/07/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|8.8(C) Model and solve equations with variables on both sides, 6.10(A) Model and solve one-variable, one-step equations|38397c46-fc85-4298-9387-25058bd0aca7|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
c1186167-a98a-485d-9d6f-3a843250aff4|01/09/2026 09:35|01/09/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.10(A) Model and solve one-variable, one-step equations, 7.3B Write equations to represent proportional relationships, 8.8(C) Model and solve equations with variables on both sides|28a13418-ca16-41f1-b054-3a8ea1b4662a|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T2
c1186167-a98a-485d-9d6f-3a843250aff4|01/09/2026 09:35|01/09/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.10(A) Model and solve one-variable, one-step equations, 7.3B Write equations to represent proportional relationships, 8.8(C) Model and solve equations with variables on both sides|f8f41b06-2672-4034-9a0a-be4fe8023f6f|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
c1186167-a98a-485d-9d6f-3a843250aff4|01/09/2026 09:35|01/09/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.10(A) Model and solve one-variable, one-step equations, 7.3B Write equations to represent proportional relationships, 8.8(C) Model and solve equations with variables on both sides|38397c46-fc85-4298-9387-25058bd0aca7|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-A
c296e428-ef7d-4f0a-af2d-9c316bdf003d|01/14/2026 09:35|01/14/2026 09:33|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||28a13418-ca16-41f1-b054-3a8ea1b4662a|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
c296e428-ef7d-4f0a-af2d-9c316bdf003d|01/14/2026 09:35|01/14/2026 09:33|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||f8f41b06-2672-4034-9a0a-be4fe8023f6f|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
c296e428-ef7d-4f0a-af2d-9c316bdf003d|01/14/2026 09:35|01/14/2026 09:33|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||38397c46-fc85-4298-9387-25058bd0aca7|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
0dd2d627-aff3-406d-9502-19e343fa3b08|01/16/2026 09:35|01/16/2026 09:34|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|28a13418-ca16-41f1-b054-3a8ea1b4662a|ACCEPTED|1|01/16/2026 09:37|01/16/2026 10:29|52.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
0dd2d627-aff3-406d-9502-19e343fa3b08|01/16/2026 09:35|01/16/2026 09:34|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|f8f41b06-2672-4034-9a0a-be4fe8023f6f|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-A
0dd2d627-aff3-406d-9502-19e343fa3b08|01/16/2026 09:35|01/16/2026 09:34|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Solid effort today, though attendance hurt us again."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|38397c46-fc85-4298-9387-25058bd0aca7|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-A
f1194916-54b2-497f-9858-d26c0c3912ad|01/21/2026 09:35|01/21/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||28a13418-ca16-41f1-b054-3a8ea1b4662a|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
f1194916-54b2-497f-9858-d26c0c3912ad|01/21/2026 09:35|01/21/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||f8f41b06-2672-4034-9a0a-be4fe8023f6f|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
f1194916-54b2-497f-9858-d26c0c3912ad|01/21/2026 09:35|01/21/2026 09:36|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||38397c46-fc85-4298-9387-25058bd0aca7|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
86c34502-7b7d-4cb2-8b8b-d6d8a387fbaa|01/23/2026 09:35|01/23/2026 09:37|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||28a13418-ca16-41f1-b054-3a8ea1b4662a|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
86c34502-7b7d-4cb2-8b8b-d6d8a387fbaa|01/23/2026 09:35|01/23/2026 09:37|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||f8f41b06-2672-4034-9a0a-be4fe8023f6f|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
86c34502-7b7d-4cb2-8b8b-d6d8a387fbaa|01/23/2026 09:35|01/23/2026 09:37|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|1|2|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|||38397c46-fc85-4298-9387-25058bd0aca7|ACCEPTED|1|01/23/2026 09:40|01/23/2026 10:30|50.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
03f93883-2a54-4f8e-8780-d5f4f69718de|01/28/2026 09:35|01/28/2026 09:35|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|28a13418-ca16-41f1-b054-3a8ea1b4662a|ACCEPTED|1|01/28/2026 09:36|01/28/2026 10:26|50.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
03f93883-2a54-4f8e-8780-d5f4f69718de|01/28/2026 09:35|01/28/2026 09:35|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|f8f41b06-2672-4034-9a0a-be4fe8023f6f|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|T1-B
03f93883-2a54-4f8e-8780-d5f4f69718de|01/28/2026 09:35|01/28/2026 09:35|55|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:35am|Stellamar ISD- SummitSteps|Summit Steps Tutoring Program: 55min (In Person)|3|3|0|MATH|5118c5e0-5d90-4b16-b358-e2f3a654369b|1|"Session Feedback: ""Focused on percent change. Group is close to mastery, will re-assess next session."";"|6.4(B) Apply qualitative and quantitative reasoning to solve ratio problems|38397c46-fc85-4298-9387-25058bd0aca7|ACCEPTED|1|01/28/2026 09:41|01/28/2026 10:34|53.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 07 - NAKAMURA - 8|MATH 07|2026-02-04 06:00:00|
14dddd93-936d-472d-a658-a31212ca3f59|01/05/2026 09:20|01/05/2026 09:19|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|||2d7587c7-3571-4171-80f1-404dab055d49|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T2
14dddd93-936d-472d-a658-a31212ca3f59|01/05/2026 09:20|01/05/2026 09:19|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|||1467139d-546b-475d-a9bb-291aa632c4f4|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T1-A
14dddd93-936d-472d-a658-a31212ca3f59|01/05/2026 09:20|01/05/2026 09:19|30|IN PERSON|MISSED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|0|3|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|||6450d06f-9cfa-4138-87ca-ba28245157f4|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T2
5ac8f7b0-5e7c-4ae2-9155-1ea95b8be8da|01/07/2026 09:20|01/07/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|2|1|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|7.3B Write equations to represent proportional relationships|2d7587c7-3571-4171-80f1-404dab055d49|ACCEPTED|1|01/07/2026 09:22|01/07/2026 09:44|22.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T1-B
5ac8f7b0-5e7c-4ae2-9155-1ea95b8be8da|01/07/2026 09:20|01/07/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|2|1|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|7.3B Write equations to represent proportional relationships|1467139d-546b-475d-a9bb-291aa632c4f4|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T2
5ac8f7b0-5e7c-4ae2-9155-1ea95b8be8da|01/07/2026 09:20|01/07/2026 09:21|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|2|1|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Reviewed ratio tables and finished the practice packet."";"|7.3B Write equations to represent proportional relationships|6450d06f-9cfa-4138-87ca-ba28245157f4|ACCEPTED|1||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T2
05119dc2-9e51-44fe-a09c-66df1889e77e|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|1|2|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|7.6(H) Solve problems using data represented in dot plots|2d7587c7-3571-4171-80f1-404dab055d49|ACCEPTED|1|01/21/2026 09:26|01/21/2026 09:51|25.0|1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T2
05119dc2-9e51-44fe-a09c-66df1889e77e|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|1|2|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|7.6(H) Solve problems using data represented in dot plots|1467139d-546b-475d-a9bb-291aa632c4f4|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|
05119dc2-9e51-44fe-a09c-66df1889e77e|01/21/2026 09:20|01/21/2026 09:20|30|IN PERSON|COMPLETED|Cindervale - 7th Grade - 9:20am|Stellamar ISD- SummitSteps|Summit Steps Tutoring: Cindervale (In Person)|3|1|2|MATH|140c18f5-ef37-4968-a539-f68c242e89cb|1|"Session Feedback: ""Worked through word problems on unit rates. Two students needed extra scaffolding."";"|7.6(H) Solve problems using data represented in dot plots|6450d06f-9cfa-4138-87ca-ba28245157f4|NO_SHOW|0||||1ff1eed0-b279-4c4b-b797-f80584558423|Cindervale North Junior High|7|MATH 7 - GUTIERREZ - 8|Math 7|2026-02-04 06:00:00|T1-B
